,4_7_IP_S4_L004_R.sf,4_9_IP_S5_L004_R.sf,87_IP_S1_L004_R.sf,90_IP_S2_L004_R.sf,91_IP_S3_L004_R.sf,95_3_IP_S6_L004_R.sf
5_8S_rRNA,NA,NA,NA,NA,NA,NA
5S_rRNA,NA,NA,NA,NA,NA,NA
7SK,NA,NA,NA,NA,NA,NA
ACAA1,0.823763661926704,0.727867994546087,0.61623110788878,0.708528044193176,0.869396184796099,0.82513146497329
ACAA2,1.57117168667707,1.72276554002987,1.48872476814466,1.20169494075508,1.02240579419963,1.56144996060597
ACAA2P1,NA,NA,NA,NA,0.954627448028496,NA
ACACA,0.631931042622255,0.610803660222658,0.704153784792036,0.600405070902182,0.740246736792369,0.554611928664229
ACACB,0.696430440648338,0.604164586610932,0.475339138082339,NA,0.442223523733337,0.750216927101304
ACAD10,NA,0.413365583055358,NA,NA,NA,NA
ACAD11,0.586507858123812,0.42889335094896,0.826094987423962,NA,0.510359176084887,0.485846804765501
ACAD8,0.734774699680347,0.701465673130291,0.587592008500156,0.607931720975235,0.767447498126735,0.74505852803249
ACAD9,0.509482155167646,0.539085895108797,0.43800736838523,0.568252934355641,0.452067234610887,0.502134742205041
ACAD9-DT,NA,NA,NA,NA,NA,NA
ACADL,NA,NA,NA,0.765937810938909,0.692322418232177,NA
ACADM,1.13527367598591,1.22885416882933,1.18571016756547,1.18473033619763,1.24113418306854,0.947127787719715
ACADS,0.850913267559677,0.776512342635375,0.981094091277584,0.449358287728178,0.800058047506547,0.775390216812922
ACADSB,0.829093582692738,0.728554363144535,0.860278939474694,0.799403276352584,1.18004626749631,0.596793497884536
ACADVL,NA,NA,NA,NA,NA,NA
ACAN,Inf,Inf,0.654318903064545,0.580787372480001,NA,0.449114697553745
ACAP1,Inf,7.96032472499921,Inf,4.03985590536368,3.47660734399823,3.70971631841643
ACAP2,NA,NA,NA,NA,0.422981984905499,NA
ACAP2-IT1,NA,NA,NA,NA,NA,NA
ACAP3,0.450223187108026,0.435874343094377,NA,0.421578498638173,0.459026634339394,0.406208490110575
ACAT1,1.01614070911866,0.755230879310075,1.18531133682756,1.09905175955567,1.1741516441475,0.916472844234828
ACAT2,1.69972569064697,1.50227913709235,1.77498127383272,1.96709076436982,2.26950563391831,1.41568957095139
ACBD3,1.06828796694022,0.943968934442881,1.1834581188101,1.0855154253886,1.29096256165802,0.912075397632203
ACBD3-AS1,NA,NA,NA,NA,NA,NA
ACBD4,1.49832430418247,1.16697258369296,1.1455915709876,0.960337605234506,0.832690307222023,1.21148908405522
ACBD5,1.37194865721794,1.30816768806946,1.51489042059682,1.32517135905609,1.65106517044252,1.28184183562803
ACBD6,1.94237671786135,2.06351983383689,1.78269747803929,1.77498127383272,1.57759070569126,1.83208406144073
ACBD7,1.52591568674726,1.82446074936786,1.45062049453047,1.38363786157524,1.05033446098189,1.95200561130572
ACCS,NA,NA,NA,NA,NA,NA
ACCSL,NA,3.6229939567086,NA,NA,NA,NA
ACD,1.0455719861204,0.949767600220665,1.31180530371705,1.29665016822041,0.997950443648267,0.968171508654907
ACE,0.742631800783742,0.58916596957992,0.690459858002951,0.599800684298637,0.665193460897381,0.551979201661469
ACE2,NA,NA,NA,NA,NA,NA
ACE2-DT,NA,NA,NA,NA,NA,NA
ACE3P,NA,NA,NA,NA,NA,NA
ACER1,NA,NA,Inf,1.50567022924499,Inf,2.75335861024182
ACER2,1.12655887853127,0.961444073913847,0.893622729768723,0.797223586076542,0.886037749894974,1.01793808198529
ACER2P1,NA,Inf,NA,NA,NA,NA
ACER3,1.1339405102957,1.15839993874846,1.09440460527915,1.08448194395315,1.04274071659939,1.15166098071091
ACHE,1.03987148330611,1.10719392342596,0.915553362375026,0.963680384086106,0.8843720385229,0.905679322180975
ACIN1,0.485655485016667,0.541433561474825,0.404296520377982,0.441728808875339,0.444812442495639,0.50351635888596
ACKR1,NA,0.455195758053437,NA,NA,NA,0.533804471062195
ACKR2,2.92633265444041,5.77106454135192,2.70176870666938,1.31292926964377,1.75740159172509,4.17193224158201
ACKR3,0.917358175328566,0.8821795569439,0.872358994349801,1.00183618601089,0.565259738017175,1.07591852683055
ACKR4,NA,NA,NA,NA,NA,NA
ACKR4P1,NA,NA,NA,NA,NA,NA
ACLY,0.588149999555904,0.541719350719957,0.610411815332633,0.566537843095453,0.660473216578527,0.497831016588883
ACMSD,NA,NA,NA,Inf,NA,NA
ACNATP,Inf,NA,NA,NA,NA,NA
ACO1,0.536217586910487,0.601669789828945,0.67673641320512,0.472883904172956,0.494819149410418,0.434568308744533
ACO2,0.920432270262978,0.968900822161223,0.874880817000465,0.977424947183316,0.867859633281353,0.853030226343233
ACOD1,NA,NA,NA,NA,NA,NA
ACOT1,2.47073991304799,1.67759801951494,1.23633432541481,1.79027868807297,1.60025383103918,1.7595922043595
ACOT11,NA,1.80263684793932,NA,0.628978370979257,NA,2.59424602461593
ACOT12,0.68321653547056,0.48460281809168,0.942019181998977,0.428559729446353,0.764282950899838,NA
ACOT13,2.75412816557794,1.94391821451258,3.58017239506423,3.55389642406236,2.81466370961245,2.28317466467969
ACOT2,2.11389029924301,2.13855066607721,2.05011326581763,1.76655666740151,1.68247031175235,2.16449959864565
ACOT4,1.39158623336571,2.75922024167088,2.3401541479424,4.42979496903604,1.74294912846676,2.99184418803083
ACOT6,NA,NA,Inf,0.596464523944477,NA,NA
ACOT7,2.15841175878716,2.14974719174216,2.67152725052126,2.61719533874936,2.58346396365268,2.13855066607721
ACOT8,2.25431877197711,2.203438138919,1.97708006778349,1.8755021624034,1.76523759456343,2.2142751292
ACOT9,0.782852785805626,0.865306127207062,0.766329119024999,0.600113591238272,0.73095073938138,0.732748659589037
ACOX1,0.531091775218284,0.638347277591161,0.639214657981292,0.463753966529925,0.580309846089034,0.564600286878612
ACOX2,0.845377237753699,NA,0.429012019935248,0.600968522280338,1.13337670883669,4.11204541675533
ACOX3,0.774970885130255,0.703348523982874,0.80402270555915,0.646563376174694,0.782955823366375,0.759745111657798
ACOXL,2.28690286916925,4.43497694649642,2.66638957193838,0.77813488189918,1.48902415845125,NA
ACOXL-AS1,NA,NA,NA,0.42889335094896,0.469184393896691,NA
ACP1,2.33531457820092,2.24282675990251,2.04597401439939,2.40262842222335,2.42629850482049,2.16635042454279
ACP2,0.985740279262311,0.912646867539331,0.615093564091128,0.910259816991221,0.79820552743027,0.78874269781522
ACP3,Inf,NA,NA,NA,NA,Inf
ACP4,NA,NA,NA,NA,Inf,NA
ACP5,0.553268384165221,NA,NA,2.0349796659059,Inf,0.44114383496823
ACP6,0.442121442093819,NA,0.417513324627574,NA,NA,NA
ACP7,Inf,0.825442469579385,NA,NA,NA,NA
ACR,0.734195272532518,1.01953194616041,1.06844055606234,0.557835072488819,1.55253408414089,2.9964110622445
ACRBP,NA,NA,NA,NA,NA,NA
ACRP1,NA,NA,NA,NA,NA,NA
ACRV1,1.90583789501763,1.31180530371705,3.06188542145837,5.37474125187643,3.7498752404635,4.84350717957957
ACSBG1,0.464062150996595,1.22775697347776,NA,NA,NA,0.625695675714796
ACSBG2,NA,NA,NA,NA,NA,NA
ACSF2,NA,0.86562401650075,NA,NA,NA,NA
ACSF3,0.821330394693655,1.04447663410373,0.730429366358026,0.413003210943218,0.631931042622255,0.922622948583646
ACSL1,0.803276669292464,0.687388653117441,0.8240212840856,0.744152874364032,0.987849826144702,0.641089240350431
ACSL3,0.541238930683573,0.549621074478685,0.464685800017262,0.70725146207945,0.593871741363974,0.514211492228521
ACSL3-AS1,NA,NA,NA,NA,NA,NA
ACSL3P1,0.0520992287240854,0.0520992287240854,0.0520992287240854,0.0520992287240854,0.0520992287240854,0.0520992287240854
ACSL4,0.658504499281528,0.658136489082232,0.641301935658451,0.69859437413329,0.743754428066345,0.586669167434459
ACSL5,NA,NA,NA,2.32758389395226,Inf,NA
ACSL6,NA,NA,NA,NA,NA,NA
ACSL6-AS1,NA,NA,NA,NA,NA,NA
ACSM1,NA,NA,NA,0.577729689986465,0.846729283808157,0.778180221090154
ACSM2A,NA,NA,NA,NA,NA,Inf
ACSM2B,NA,NA,NA,0.523852722979236,NA,NA
ACSM3,NA,1.90066017442975,NA,0.871393429931641,NA,1.55447088815952
ACSM4,NA,NA,NA,NA,NA,NA
ACSM5,NA,NA,Inf,2.53387841686636,NA,NA
ACSM5P1,NA,NA,NA,NA,NA,NA
ACSM6,NA,NA,NA,Inf,NA,NA
ACSS1,0.495671937250617,0.486904371651746,0.646344066395303,NA,0.612279534822115,0.730577327432397
ACSS2,0.795436456061904,0.884248604994321,0.906065076565229,0.757995781862821,0.93459655885187,0.75326118270996
ACSS3,NA,NA,0.601035827325194,NA,NA,NA
ACTA1,1.34090809081455,2.02227456511712,3.36440906510198,1.43434543260857,1.61161374438325,1.6945378482136
ACTA2,0.527629566722734,0.594532836412282,1.60536699905564,0.508314624271919,0.465062426405181,NA
ACTA2-AS1,NA,NA,NA,NA,NA,NA
ACTB,1.54780394847965,1.65817013721251,1.68377632848726,1.43567781715915,1.36610444929328,1.51693858823606
ACTBL2,NA,NA,Inf,NA,NA,Inf
ACTBP1,NA,NA,NA,NA,NA,NA
ACTBP11,NA,NA,NA,NA,NA,NA
ACTBP12,NA,NA,NA,NA,NA,NA
ACTBP14,NA,NA,NA,NA,NA,NA
ACTBP15,Inf,NA,NA,NA,NA,NA
ACTBP16,NA,NA,NA,NA,NA,NA
ACTBP2,Inf,NA,Inf,Inf,NA,NA
ACTBP4,NA,NA,NA,NA,NA,NA
ACTBP6,NA,0.520708696094607,NA,0.535760713362547,NA,NA
ACTBP7,NA,NA,NA,0.424976794095779,NA,NA
ACTBP8,NA,NA,NA,NA,NA,NA
ACTBP9,NA,NA,NA,NA,NA,NA
ACTC1,1.69058821956293,3.23126197660955,1.84838878823702,0.874502618464154,0.754884532347032,1.07758043285562
ACTE1P,1.23025550564543,NA,NA,NA,NA,NA
ACTG1,1.98017850052986,1.95733736352892,2.2882113882731,2.50313823561376,1.89152152857044,1.61493672063553
ACTG1P1,0.970534839418636,0.78474934155375,1.10786028355889,1.13663732232237,1.59900149837232,1.14945894916948
ACTG1P10,NA,NA,NA,NA,NA,NA
ACTG1P12,0.023444986820518,0.023444986820518,0.023444986820518,0.023444986820518,NA,0.023444986820518
ACTG1P13,NA,NA,NA,NA,NA,NA
ACTG1P14,NA,NA,NA,NA,NA,NA
ACTG1P15,NA,NA,NA,NA,NA,NA
ACTG1P16,NA,NA,NA,1.10383102132446,NA,NA
ACTG1P17,1.53735633598248,NA,0.558987199542533,NA,0.640176901535575,NA
ACTG1P18,NA,NA,NA,NA,NA,NA
ACTG1P19,NA,NA,NA,NA,NA,NA
ACTG1P2,NA,NA,NA,NA,NA,NA
ACTG1P20,NA,NA,NA,NA,NA,0.612725311724502
ACTG1P21,NA,NA,NA,NA,NA,Inf
ACTG1P22,NA,NA,Inf,NA,NA,NA
ACTG1P23,NA,NA,NA,NA,NA,NA
ACTG1P24,NA,NA,NA,0.870703320973331,NA,NA
ACTG1P25,1.21552286223477,2.28207527757887,2.95896740771058,2.85647125177078,1.00599588827559,1.92509166013126
ACTG1P3,NA,NA,NA,NA,NA,NA
ACTG1P4,NA,NA,NA,NA,NA,NA
ACTG1P9,NA,NA,NA,NA,NA,NA
ACTG2,0.775242606366923,0.701363685159198,2.97917373575354,1.12755179009618,0.905253458401896,1.11528038807485
ACTL11P,NA,NA,NA,NA,NA,NA
ACTL6A,0.912995626371393,1.13780612102949,1.03759941189127,0.900387725706658,0.783986756068621,0.958324767842271
ACTL6B,1.24944716619082,1.1670228118519,1.8220793041704,1.35960416842188,1.3623622459373,1.04274071659939
ACTL7A,NA,NA,NA,NA,NA,NA
ACTL7B,NA,NA,NA,NA,NA,NA
ACTL8,2.94775802991793,1.17961316388299,Inf,3.65834948243812,Inf,Inf
ACTL9,NA,NA,NA,NA,NA,NA
ACTMAP,1.66384964366901,1.52449822629616,1.76466157708585,1.37261267448932,1.03479335878035,1.42298087011431
ACTN1,0.494509678169177,0.411113634420806,0.671349215933012,0.483797675584827,0.518988560386298,0.40657414122914
ACTN1-DT,NA,NA,NA,NA,NA,NA
ACTN2,NA,NA,NA,NA,NA,NA
ACTN3,0.194617576752202,NA,0.556585004746157,NA,NA,0.702334948220895
ACTN4,0.436874538440174,0.425189669814522,0.496670814852765,NA,0.406279426585072,NA
ACTN4P1,NA,NA,NA,NA,Inf,NA
ACTN4P2,NA,NA,NA,Inf,NA,NA
ACTP1,NA,NA,NA,NA,NA,NA
ACTR10,1.39765213376543,1.31692602412758,1.50359481006019,1.53686461932632,1.3738607515202,1.36829509840619
ACTR1A,1.29780017285938,1.33371835564099,1.44676960836853,1.2050115358417,1.37862748522142,1.16494900791629
ACTR1AP1,NA,NA,NA,NA,NA,NA
ACTR1B,1.33530725514459,1.40082152253027,1.35449913860716,1.23884415701241,1.1361434360235,1.23970226630262
ACTR2,0.907824396433135,0.929228313410349,0.989213190701228,0.889734624369564,1.12694172943861,0.830499021628046
ACTR3,1.01996104026752,1.01924066805729,1.1266012727624,1.16594847637391,1.15055504228531,1.02068555875949
ACTR3-AS1,1.30361219734126,2.19010715873624,0.750089778972174,2.20461137693102,NA,1.66417498319762
ACTR3B,2.31085300143352,2.22845941840844,1.70031887643744,2.33595192121425,2.22453392383562,2.29921821518321
ACTR3BP1,NA,NA,NA,NA,NA,NA
ACTR3BP2,NA,NA,NA,NA,NA,NA
ACTR3BP3,NA,NA,NA,NA,NA,NA
ACTR3BP4,NA,NA,NA,NA,NA,NA
ACTR3BP5,NA,NA,NA,NA,NA,NA
ACTR3BP6,NA,NA,NA,NA,NA,NA
ACTR3BP7,NA,NA,Inf,NA,NA,NA
ACTR3C,NA,Inf,NA,NA,NA,Inf
ACTR3P2,NA,NA,NA,NA,NA,NA
ACTR3P3,NA,NA,NA,NA,NA,NA
ACTR5,0.76137364025506,0.89901232971799,0.531992768682285,0.545052526959598,0.974207867901509,0.652064775425721
ACTR6,1.58708142566104,1.48885991214254,1.34049096929111,1.58397932873995,2.04080838788722,1.34041189394078
ACTR6P1,NA,NA,NA,NA,Inf,NA
ACTR8,0.900594239466552,0.933330146603216,0.981353352773212,0.87622095991258,1.26658578488705,0.939509326833089
ACTRT1,NA,NA,NA,NA,NA,NA
ACTRT1P1,NA,NA,NA,NA,NA,NA
ACTRT2,NA,NA,NA,NA,NA,NA
ACTRT3,1.00007767332604,1.22004751438515,0.920020545473776,1.70475065976955,0.84064909091858,0.712951186641866
ACVR1,0.87076587896947,1.01608034519203,0.62903133714266,0.888808301079739,1.05285282793213,0.890359036379809
ACVR1B,1.01402907805131,0.913785029517138,0.758868554643443,0.986532963669795,0.926806018113637,0.836039756325547
ACVR1C,1.217162310946,0.546533954022904,NA,1.32537375893387,1.01797467802358,1.09615721912908
ACVR2A,0.573774146666443,0.592999419093577,0.444839088225794,0.63619022773285,0.654141044765607,0.586179137131208
ACVR2B,0.796105425566255,0.897578724132308,0.70704142412664,0.793335959519889,0.893464395195381,0.805572839130466
ACVR2B-AS1,1.15110304473288,1.3200511372591,1.21101579871457,1.53125319968226,1.46420998246206,1.59379378728065
ACVRL1,NA,NA,NA,NA,1.66045198080215,0.813776300538042
ACY1,1.55599879882302,1.39380682455821,1.58118606496359,1.46713502558878,1.91156890334784,1.09780638547774
ACY3,NA,NA,Inf,NA,NA,NA
ACYP1,1.9916786642528,2.24233042823459,2.31394857708293,1.45010985500531,1.35034767775124,1.96646975470527
ACYP2,2.54500135012022,2.66580372930054,2.50576780205775,3.60904229064444,2.92050930647868,2.98802660015581
ADA,0.712814800744702,1.2035188026895,1.49461445505259,1.40370113004005,0.991312581198235,1.03833656555201
ADA2,1.77072713428959,1.8387045905597,1.6914651359331,1.76523759456343,1.68162714213348,1.57766903405815
ADAD1,NA,NA,NA,NA,NA,NA
ADAD1P1,NA,NA,Inf,NA,Inf,NA
ADAD1P2,NA,NA,NA,NA,NA,NA
ADAD2,NA,NA,3.94484236086052,NA,NA,NA
ADAL,1.28154100365655,1.32079545309981,1.22500476005716,1.59891945613388,1.51693858823606,1.2106687590786
ADAM10,0.562353029482161,0.598791777845478,0.40657414122914,0.477397355782443,0.525833407801682,0.51891397045532
ADAM11,0.436974516005746,0.42582338776582,NA,NA,0.405610165153566,NA
ADAM12,0.480294706553477,0.561487522743619,0.987002391767636,0.640236273778012,0.479665434949663,0.448914320698648
ADAM15,NA,0.411352827123614,NA,NA,NA,NA
ADAM17,0.436514132273672,NA,NA,0.487299992923463,0.508396510267607,0.413270104137967
ADAM18,NA,NA,NA,NA,NA,NA
ADAM19,0.737774496601332,0.724328600921747,0.844364015655394,0.892745228097926,0.841952640068496,0.781842072227164
ADAM1A,NA,NA,NA,NA,NA,NA
ADAM1B,NA,NA,NA,NA,NA,NA
ADAM2,1.95762950103676,0.877442487589361,0.850729879452938,1.90610081753576,2.81324552960387,NA
ADAM20,NA,NA,NA,NA,NA,NA
ADAM20P1,0.217217698945517,NA,NA,NA,0.493164638469922,NA
ADAM20P2,NA,NA,NA,NA,NA,NA
ADAM20P3,NA,NA,NA,NA,NA,NA
ADAM21,2.52070031776556,3.59477320781592,0.795749027498795,NA,0.754658178444415,0.869701038071264
ADAM21P1,NA,NA,NA,NA,Inf,NA
ADAM22,NA,NA,NA,0.442926188997458,0.515529183163633,NA
ADAM23,0.71380830004018,0.68352299678557,0.458507402093979,0.822953263063293,1.11979279343176,0.762535623068011
ADAM24P,NA,NA,NA,NA,NA,NA
ADAM28,0.532469846354064,NA,NA,NA,0.636922631821779,NA
ADAM29,0.965884610274552,1.09451141957709,1.76618136867451,1.06216116114672,1.57505963947163,1.17530885627116
ADAM30,NA,NA,NA,NA,NA,NA
ADAM32,NA,0.431453862093269,NA,NA,NA,NA
ADAM33,NA,NA,NA,NA,NA,NA
ADAM3A,NA,NA,NA,NA,NA,NA
ADAM3B,0.0406602515179344,0.0406602515179344,0.0406602515179344,0.0406602515179344,0.0406602515179344,0.0406602515179344
ADAM5,NA,NA,NA,NA,NA,NA
ADAM6,NA,NA,NA,NA,NA,NA
ADAM7,NA,NA,Inf,NA,Inf,NA
ADAM7-AS1,0.656802232658105,NA,0.483974867305194,0.477598703647577,0.519127708852556,0.516265444817465
ADAM7-AS2,NA,1.53012471833589,NA,NA,0.666492916517345,NA
ADAM8,NA,NA,NA,NA,NA,NA
ADAM9,0.473668447606628,NA,NA,0.446584967745407,0.485921701267409,0.350604733637421
ADAMDEC1,NA,NA,Inf,NA,NA,NA
ADAMTS1,0.549689353881762,0.8454434677563,NA,0.437505053642095,0.802671708312613,0.834664971995698
ADAMTS10,0.536330417626049,0.61949336645958,NA,NA,NA,0.490588983674181
ADAMTS12,1.05026244016764,0.725228408875811,0.785853266738164,0.561570276111106,0.47973228094308,1.03822740866959
ADAMTS13,0.409943664617962,0.59227710422125,NA,0.417784428477145,NA,NA
ADAMTS14,NA,1.06981315355,NA,NA,NA,NA
ADAMTS15,0.60611894989318,0.759918237492941,0.406140453839087,0.446372243162468,0.441974711509141,0.611178653182462
ADAMTS16,NA,0.666698535040795,0.548664683912465,0.472774343622111,0.795555424407315,NA
ADAMTS16-DT,1.66334864666051,2.23420141217625,1.97558432030323,0.901637183734447,1.57003405690219,1.33019818812441
ADAMTS17,0.751936647761285,NA,NA,0.709613571920564,0.706634681193361,NA
ADAMTS18,0.92990709653095,0.760159390921302,0.549621074478685,0.670624448768057,1.01757755180569,0.782225217231677
ADAMTS19,0.663197841542538,NA,NA,NA,NA,NA
ADAMTS19-AS1,1.19984579854894,0.920432270262978,1.430800625053,0.757376258336264,0.834036149614743,0.876647302723534
ADAMTS2,0.603032326394022,0.669743748571913,0.776644272994332,0.723904919388337,0.608621070026153,0.481678552750886
ADAMTS20,NA,NA,NA,NA,NA,NA
ADAMTS3,NA,0.505752249571924,NA,NA,NA,NA
ADAMTS4,NA,1.73415076149561,NA,NA,NA,NA
ADAMTS5,0.912737310571918,1.03960955460987,1.06660448957108,1.05049000299192,1.17546402441587,0.867569039696111
ADAMTS6,NA,NA,NA,NA,NA,NA
ADAMTS7,NA,NA,NA,NA,NA,NA
ADAMTS7P1,0.208113385561257,NA,NA,NA,0.523056400841216,NA
ADAMTS7P3,0.966268754576613,NA,NA,NA,NA,Inf
ADAMTS7P4,NA,NA,1.95692976139165,2.94469183375127,3.17232071071897,NA
ADAMTS8,1.51005245719732,0.706563906727264,0.86586826186736,NA,0.875472027302657,0.704398208201644
ADAMTS9,2.07204471314449,1.57463393383559,NA,1.3384653438467,0.614210300378107,4.12561477792042
ADAMTS9-AS1,NA,NA,Inf,Inf,NA,NA
ADAMTS9-AS2,0.788988949735453,0.447588584352364,0.529956110437404,NA,0.739660760773159,3.60637797700617
ADAMTSL1,NA,NA,NA,NA,NA,NA
ADAMTSL2,0.816197605608714,0.532964446291955,0.666316763260958,0.756869849836676,0.712870141426065,0.958658703958714
ADAMTSL3,NA,NA,0.411825282737115,0.103614968459839,0.526614313242885,NA
ADAMTSL4,NA,NA,NA,NA,NA,0.447076699821107
ADAMTSL4-AS1,NA,NA,NA,NA,NA,NA
ADAMTSL4-AS2,NA,NA,NA,NA,NA,NA
ADAMTSL5,2.97662865762521,1.45419709252845,0.941550146205725,1.06206173155453,0.80641756185691,NA
ADAP1,2.64201384160849,2.75412816557794,2.95452873403475,3.62199804327635,2.7058597009917,2.54018419060273
ADAP2,0.682322046412723,1.26201441086236,NA,0.459841126192681,3.43344096723926,1.87677559973576
ADAR,0.777003387493372,0.705213890505497,0.945213081439733,0.848236452307811,0.775170568669706,0.735695347088563
ADARB1,0.868921439387004,0.915280335900523,1.06696622412879,0.907824396433135,1.08428917611369,0.760730057728315
ADARB2,0.591413782060348,0.596464523944477,0.68662200240922,0.612504200993265,0.773358391473155,0.494148156758123
ADARB2-AS1,NA,NA,NA,NA,NA,Inf
ADAT1,1.01942581653771,0.966047370432278,1.01341385904361,0.996587914634663,0.983247211219044,1.0694951021761
ADAT2,0.601669789828945,0.738593275307327,0.42929565959723,0.49644316235526,0.586921126138041,0.769292987250648
ADAT3,0.6239128578581,0.639760611679632,0.639473815374482,0.453108352858849,0.55839453531881,0.861633432247334
ADCK1,0.534650650932965,0.427819127772926,0.572923935045029,0.584556936339932,0.697479853576494,0.62399157113765
ADCK2,1.39027805869918,1.59978718977429,1.06022732449313,1.28303715351929,1.84376693414627,1.70381242968134
ADCK5,0.813114845235525,0.574592680929324,0.436874538440174,0.446774547169221,0.428948486363531,NA
ADCY1,1.12782346789104,0.990413748773997,0.933091188671972,1.37862748522142,1.33966994515391,1.00676402500801
ADCY10,0.800304963058196,0.627847420903019,0.734019118516787,1.49895811493818,NA,0.426848839181423
ADCY10P1,NA,NA,NA,NA,NA,NA
ADCY2,1.33797590899518,1.44836741758819,0.936122291937612,1.32681780143927,1.22668535676069,1.438943250383
ADCY3,0.43773488856028,0.416785928281907,NA,0.405903581412019,0.508707062284541,0.4227932401206
ADCY4,NA,NA,NA,NA,NA,NA
ADCY5,1.16120848937026,1.09515421293368,1.15772007765378,1.1460255070924,1.30272359074212,1.12399650156125
ADCY6,NA,0.405610165153566,NA,NA,0.405653736110445,NA
ADCY6-DT,1.87813084674113,1.90632409408886,1.8365457673874,1.81356929965181,Inf,3.1557414863135
ADCY7,0.51175989087287,0.677961749448168,NA,0.62218801578879,0.735695347088563,0.731513022535928
ADCY8,0.918784257462926,0.928761722972717,0.936665234232497,0.948479694237368,1.04461307110965,0.985393700965921
ADCY9,0.878973838171093,0.924735706481934,0.718669763625097,1.05406515851662,0.867659418568637,0.731438917560295
ADCYAP1,1.31198280584009,1.40326018046387,1.53459673654421,1.42024490649583,1.41360747976617,1.2433225760754
ADCYAP1R1,0.825507454756208,0.905516261763193,0.694344764616248,0.672076783475111,1.0829263264053,0.815012577339528
ADD1,0.6622802545445,0.498542244992679,0.570799183089213,0.628784451133116,0.668519342682365,0.554083668570503
ADD2,0.850626806032244,0.960202228795633,1.31723480435649,1.01730455383726,1.0270152155892,0.833473206093947
ADD3,0.446372243162468,0.408462712376159,NA,0.420771172840884,NA,NA
ADD3-AS1,1.15034677988522,1.21949814364302,1.17021141475811,1.41697179104913,0.637283350643,2.0534052573722
ADGB,6.59845450614589,NA,NA,NA,0.742574997565583,NA
ADGB-DT,NA,NA,NA,NA,NA,NA
ADGRA1,1.35439879699523,1.61336722414868,1.06091120986085,1.4337037018768,1.16184088100937,1.42825973120654
ADGRA1-AS1,1.15442192321981,1.24767426169361,0.970917937215069,1.22668535676069,1.29348144176547,1.52275476605181
ADGRA2,0.779092637948231,0.695305896074426,0.717883594868,0.643334216437143,0.663486617256627,0.732446478892614
ADGRA3,0.817911736942697,0.78942833242879,0.477727911123932,0.663970274977241,0.610779748574474,0.91034667650295
ADGRA3P1,NA,Inf,NA,NA,NA,NA
ADGRB1,0.560011838894035,0.675668448487708,NA,NA,NA,0.507213693549465
ADGRB2,1.14172654293448,1.11459215224477,0.715233507445233,0.980960185306115,0.958124791594662,1.1208622983591
ADGRB3,0.659745784467806,0.644531043013265,0.618529635794872,0.722942408182276,0.9518241253552,0.772415984202326
ADGRB3-DT,1.6051566575389,1.65130448600006,1.02734138832871,1.43334237163869,1.62468310754332,1.22646855821876
ADGRD1,0.705929675799248,0.966700401327142,0.544280638032698,0.418591635974874,0.938859007379831,1.53781641236031
ADGRD1-AS1,NA,NA,NA,NA,NA,NA
ADGRD2,NA,NA,NA,1.15488294968551,NA,NA
ADGRE1,NA,NA,NA,NA,NA,NA
ADGRE2,Inf,0.45044513565854,2.19977049451146,NA,2.33371745179314,NA
ADGRE3,NA,NA,NA,NA,NA,NA
ADGRE4P,NA,NA,NA,NA,NA,NA
ADGRE5,5.87899489780333,1.5584262088063,1.08603409323355,NA,0.546118639968917,0.563563486913587
ADGRF1,NA,NA,NA,NA,0.681035549686913,NA
ADGRF2P,NA,1.92364968631373,NA,NA,NA,NA
ADGRF3,NA,0.591737332742872,NA,NA,NA,NA
ADGRF4,NA,0.673580120466584,NA,0.588228183408411,0.438509952971769,NA
ADGRF5,0.730517069665949,NA,NA,NA,4.47877983502643,0.412465266058549
ADGRF5-AS1,NA,NA,NA,NA,NA,NA
ADGRF5P1,Inf,NA,1.76156644166749,NA,NA,Inf
ADGRF5P2,NA,NA,NA,NA,NA,NA
ADGRG1,0.739660760773159,0.752324226773309,0.924055227353736,0.887149155189244,0.685274581324786,0.739275006151307
ADGRG2,0.79305766949413,0.78028373652537,0.984684951405971,0.888638754160973,0.855669334630979,0.651106776946188
ADGRG3,NA,0.709937326796406,NA,NA,NA,0.609227448476632
ADGRG4,NA,NA,NA,NA,NA,NA
ADGRG5,1.08745455977648,1.36394070753863,NA,0.827243311416165,0.791900046625674,2.56702222686989
ADGRG6,0.32104644148127,NA,NA,0.424913035970963,NA,0.498405634475109
ADGRG7,1.31056207286399,0.872795597471695,1.91795446414854,0.92990709653095,1.34294487128815,1.57394965265133
ADGRL1,0.882049638374302,0.960292897757584,0.670862175266261,0.981094091277584,0.829631077755983,0.986754981933505
ADGRL1-AS1,4.77407197498887,0.741844723871857,0.66870423615049,0.511576560632641,1.39959382388201,1.38976627820849
ADGRL2,0.692239147326954,0.658291792894986,0.517160552678355,0.651037144969706,0.61949336645958,0.716420762395615
ADGRL3,0.533804471062195,0.547163153277324,0.503578728744527,0.572114078856445,0.621028185613281,0.481088886537163
ADGRL3-AS1,NA,NA,NA,NA,NA,NA
ADGRL4,0.568823401072181,0.489121909392535,3.68447655043196,NA,1.70420769064893,0.660382846530978
ADGRV1,0.633905196123173,1.15023582999764,NA,NA,NA,1.33881518385829
ADH1A,NA,NA,NA,NA,NA,NA
ADH1B,NA,NA,Inf,NA,NA,NA
ADH1C,NA,Inf,NA,Inf,1.31046467688542,NA
