"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"2494","BMP8B",0.324317811540322,-4.59266139784786,NA,NA
"2495","ENSG00000288035",-0.770127824570232,-4.59360373262073,NA,"lncRNA"
"2496","VLDLR-AS1",0.351604675225074,-4.59414547168528,NA,NA
"2497","PCF11",-0.214272647293433,-4.59448487337496,NA,NA
"2498","LAPTM4A",0.264469550657832,-4.59450075215967,NA,NA
"2499","P4HA1",0.710892224843502,-4.59583104708659,NA,NA
"2500","MRPS12",0.669424274433711,-4.59645618413676,NA,NA
"2501","PLCB1",-0.520955740580375,-4.60050639765734,NA,NA
"2502","RBM20",-0.687112327034045,-4.60562140257534,NA,NA
"2503","LANCL2",-0.241191691256134,-4.6081677616061,NA,NA
"2504","ENSG00000278997",0.404781887575872,-4.60867791543097,NA,"TEC"
"2505","TUNAR",-0.274082909935336,-4.60920733094728,NA,NA
"2506","HEXB",0.313035670933746,-4.60980157487305,NA,NA
"2507","LPIN2",0.228466080958815,-4.61047495222465,NA,NA
"2508","ICMT",0.292691528145867,-4.61083271987671,NA,NA
"2509","FAM156A",0.317136337469369,-4.6134316499526,NA,NA
"2510","PWP1",-0.279850150507088,-4.61439031621158,NA,NA
"2511","ENO1",0.264177130333735,-4.61494322264925,NA,NA
"2512","TEX2",-0.238713900966201,-4.61509257798058,NA,NA
"2513","PPP1R8",-0.287785570886837,-4.61716454800076,NA,NA
"2514","WDR86",0.233900671255365,-4.61907317032599,NA,NA
"2515","BMS1",-0.278952301407113,-4.62130993167735,NA,NA
"2516","HILPDA",0.525930973244708,-4.62240823173194,NA,NA
"2517","IGFBPL1",0.574109751660047,-4.62702880957179,NA,NA
"2518","RCCD1",0.312005105123149,-4.62716126272374,NA,NA
"2519","ADCK1",-0.225576266989071,-4.62744542280283,NA,NA
"2520","ZNF844",0.203061568135532,-4.62778230510372,NA,NA
"2521","SLC9A3-AS1",0.657450092062402,-4.62793168002901,NA,NA
"2522","ZDHHC17",0.362646743086471,-4.63106711377529,NA,NA
"2523","LINGO2",-0.445775986462344,-4.63200819636479,NA,NA
"2524","KCTD15",0.26729982274759,-4.63704564217576,NA,NA
"2525","STX18-AS1",-0.297494623800833,-4.63754222677798,NA,NA
"2526","ENSG00000272597",-0.686811246540816,-4.63915502883354,NA,"lncRNA"
"2527","ENSG00000290951",0.262483966785594,-4.63941786322904,NA,"lncRNA"
"2528","TRIM59",0.376830922326549,-4.6431717681028,NA,NA
"2529","ATP6V1A",-0.326382920857618,-4.64487339925499,NA,NA
"2530","LRWD1",0.257389399724651,-4.64653378675818,NA,NA
"2531","MESTIT1",-0.316649583445345,-4.64657262696905,NA,NA
"2532","MAPT",-0.439643703721225,-4.64675050084334,NA,NA
"2533","DDR1",0.797528083529579,-4.64753024424072,NA,NA
"2534","PVT1",0.644856688772287,-4.64850390228265,NA,NA
"2535","HNRNPUL2-BSCL2",0.293268974717357,-4.64892535071142,NA,NA
"2536","TMEM60",0.29911227237923,-4.64967349876464,NA,NA
"2537","CCNH",0.471920439516833,-4.6500643709932,NA,NA
"2538","TMEM47",0.398993293379523,-4.65146035010307,NA,NA
"2539","RUNDC3B",-0.321613783628415,-4.65461380539998,NA,NA
"2540","RRAGB",-0.26144860045937,-4.65484909119182,NA,NA
"2541","MXI1",-0.310824120206909,-4.65819882331233,NA,NA
"2542","BMF",0.331258891043197,-4.66031946364518,NA,NA
"2543","CSRP2",0.288125907153273,-4.66120206058905,NA,NA
"2544","ST3GAL1-DT",0.396850360160656,-4.6615305511293,NA,NA
"2545","SLC16A1-AS1",0.556991147148751,-4.66382141981907,NA,NA
"2546","PPM1A",-0.279553453374317,-4.66432098468355,NA,NA
"2547","USP20",0.309262489278227,-4.66479894240803,NA,NA
"2548","MARK1",-0.294635533368887,-4.66666283395418,NA,NA
"2549","HYLS1",-0.526444112933858,-4.6676750734408,NA,NA
"2550","SLC35B1",0.494541627526234,-4.67011333587144,NA,NA
"2551","TLCD3A",0.32337708809951,-4.6705209572735,NA,NA
"2552","OBSCN-AS1",-0.212498670373917,-4.67097938566467,NA,NA
"2553","SYT16",-0.635931585639178,-4.67427161288578,NA,NA
"2554","LRRN1",0.380572187156768,-4.67431389202882,NA,NA
"2555","GALT",0.316642114996726,-4.67567860236546,NA,NA
"2556","RPS13",0.298577345851201,-4.67641979237341,NA,NA
"2557","CEP57",-0.330464819066437,-4.67652300285813,NA,NA
"2558","CD151",0.47326498639842,-4.67849951087717,NA,NA
"2559","SBDS",-0.284839937700312,-4.68104559717018,NA,NA
"2560","MYCN",0.275977650132442,-4.68189049307835,NA,NA
"2561","UBL7-DT",0.246751626218548,-4.68610206995152,NA,NA
"2562","C1GALT1C1",0.240453030190375,-4.68759880864747,NA,NA
"2563","TFAP2A",-0.491866030614336,-4.68853446335798,NA,NA
"2564","MBTD1",-0.37667507792147,-4.69094272401909,NA,NA
"2565","IRF2BPL",0.273348778254739,-4.69347401025711,NA,NA
"2566","PXDNL",-0.220387396314418,-4.69544529793312,NA,NA
"2567","HS1BP3",0.202905494934992,-4.69548836785895,NA,NA
"2568","GNAO1-AS1",-0.791461774826475,-4.69608980138667,NA,NA
"2569","SAMD5",-0.266508406588503,-4.69692114259526,NA,NA
"2570","RALGPS1",-0.298323024253897,-4.69825616977209,NA,NA
"2571","ENSG00000279145",-0.426434074631411,-4.69907370614876,NA,"lncRNA"
"2572","UBE2D3",-0.521366208096977,-4.69928588675312,NA,NA
"2573","C2CD4C",0.420208929600642,-4.69963978933386,NA,NA
"2574","WEE1",-0.553790811448269,-4.70132044715762,NA,NA
"2575","ENSG00000261613",-0.610126409691112,-4.70174374271564,NA,"lncRNA"
"2576","CLK3",-0.29319603926444,-4.70280323504189,NA,NA
"2577","SYVN1",0.218164436199809,-4.70512400842077,NA,NA
"2578","RBM11",-0.513690363943054,-4.7063278883463,NA,NA
"2579","PALMD",-0.562868488807228,-4.7075743402824,NA,NA
"2580","DNAAF4",-0.590322133058186,-4.70791343385231,NA,NA
"2581","ZNRF3",0.729471786226253,-4.70792937396751,NA,NA
"2582","GTF3C3",-0.213545390604664,-4.70849552538547,NA,NA
"2583","ENSG00000285934",-0.624674945035711,-4.70915631051451,NA,"lncRNA"
"2584","RALGPS2",-0.599841574531848,-4.71211102723717,NA,NA
"2585","GOT1",-0.364025335826535,-4.71216869233987,NA,NA
"2586","FCHSD2",-0.314920182024914,-4.71358569629447,NA,NA
"2587","TAB2",-0.251384148696603,-4.71366383558756,NA,NA
"2588","ZNF804B",-0.562473914265857,-4.71588020953182,NA,NA
"2589","MRPL14",0.522365469278248,-4.71637379103135,NA,NA
"2590","LIFR-AS1",-0.279860016131481,-4.71884925282479,NA,NA
"2591","WDR48",-0.473027002457814,-4.72038058230509,NA,NA
"2592","FXYD7",-0.453675105390388,-4.72442335528628,NA,NA
"2593","TTLL7",-0.327808675693896,-4.7261231954398,NA,NA
"2594","CDHR3",-0.649078303177996,-4.72728632692174,NA,NA
"2595","ARMCX3-AS1",-0.276695025221745,-4.72954051031848,NA,NA
"2596","ZNF260",-0.37694744199038,-4.73025393747109,NA,NA
"2597","SAMHD1",-0.360522474769201,-4.73127349430998,NA,NA
"2598","MIER3",-0.386361595799686,-4.73151184356071,NA,NA
"2599","SCG2",-0.45686627928002,-4.73232206261355,NA,NA
"2600","RPL37A-DT",-1.68538233095835,-4.73422936329508,NA,NA
"2601","RAD17",-0.294784480143576,-4.7343106419363,NA,NA
"2602","RNF111",-0.500512316254678,-4.73736179350109,NA,NA
"2603","CCDC87",0.520767843072334,-4.7378135531695,NA,NA
"2604","CPNE8",-0.340245295118001,-4.73789825474886,NA,NA
"2605","ONECUT2",-0.841087933959632,-4.73978722760368,NA,NA
"2606","TNK2",0.221572626713356,-4.7424653440141,NA,NA
"2607","HAP1",-0.373161291057571,-4.74397012459398,NA,NA
"2608","VPS41",-0.441399246573668,-4.74400121634699,NA,NA
"2609","SLC8A2",-0.228818021612238,-4.74602784753461,NA,NA
"2610","PHOX2B",-0.553262371485572,-4.74754545830917,NA,NA
"2611","TTC23",0.246252105228821,-4.75027956045462,NA,NA
"2612","MCCC1",-0.266911978551476,-4.75418252495201,NA,NA
"2613","MRPL11",0.366033453371064,-4.75600875470673,NA,NA
"2614","FAM133B",-0.233473441401931,-4.75923108539066,NA,NA
"2615","EIF2B1",-0.375820976848367,-4.75945795668606,NA,NA
"2616","ENSG00000269044",0.243138888399278,-4.75963613861196,NA,"lncRNA"
"2617","SCAND3",-0.264049820391281,-4.76023569298408,NA,NA
"2618","SARNP",-0.422219907463778,-4.76068474483142,NA,NA
"2619","NFATC2",0.794907705381952,-4.76140737688451,NA,NA
"2620","LRIT3",0.217000445809531,-4.76152725096809,NA,NA
"2621","FIRRM",0.209235727917733,-4.76285007036669,NA,NA
"2622","ENSG00000285669",-0.585322597376419,-4.76361756286182,NA,"lncRNA"
"2623","TMEM143",0.253541224700718,-4.76506581984911,NA,NA
"2624","ENSG00000261069",0.240240680992048,-4.76590239226123,NA,"lncRNA"
"2625","C6orf120",0.461485354780726,-4.76595463434435,NA,NA
"2626","MCTP1",-0.265390684302174,-4.76644715273691,NA,NA
"2627","AP1S2",-0.227223530229542,-4.77033702279405,NA,NA
"2628","ENSG00000273507",0.414642918452177,-4.77181939713114,NA,"lncRNA"
"2629","LRRC4B",0.296530520504847,-4.77278145181314,NA,NA
"2630","ENSG00000286485",-0.701941347599248,-4.77424634711742,NA,"lncRNA"
"2631","RGS7BP",-0.241354942115123,-4.77445121927196,NA,NA
"2632","WDR74",0.316397065366303,-4.7750546090947,NA,NA
"2633","FGF5",-0.487721680730451,-4.77559979591761,NA,NA
"2634","MTUS2",-0.486278473966932,-4.77570273064667,NA,NA
"2635","HSD11B1L",0.357042098117432,-4.77713934144461,NA,NA
"2636","TANC2",-0.25197034838445,-4.77810244922734,NA,NA
"2637","TERF2",-0.565141077820833,-4.78015298624015,NA,NA
"2638","APBA1",-0.451130865506049,-4.7828590637529,NA,NA
"2639","MAMDC2-AS1",-0.294829748193073,-4.78327647824736,NA,NA
"2640","NKAPD1",-0.525742495144044,-4.78336235022208,NA,NA
"2641","CPXM1",0.526174865200591,-4.78407246910228,NA,NA
"2642","PRMT5",0.337773897544643,-4.78484637208721,NA,NA
"2643","ENSG00000284830",-0.993983576689588,-4.78496842102449,NA,"lncRNA"
"2644","EIF3M",-0.256327394378746,-4.78820689223573,NA,NA
"2645","PRCC",-0.39938169772195,-4.79806644373415,NA,NA
"2646","CCDC134",0.534286409336391,-4.79842203474657,NA,NA
"2647","AKR1C1",-0.343105908649144,-4.79855527581471,NA,NA
"2648","LMNTD2",0.601356702385054,-4.79994386882246,NA,NA
"2649","LINC02981",-0.217866714367236,-4.80142860982743,NA,NA
"2650","DNASE1L1",0.413743805545713,-4.8023529025036,NA,NA
"2651","TBX20",-0.618244830274999,-4.8057887273496,NA,NA
"2652","POU4F3",-0.417166585829035,-4.80727425450098,NA,NA
"2653","TEX9",0.450175101594355,-4.80739813560235,NA,NA
"2654","B4GALT7",0.349586548601696,-4.80911112165225,NA,NA
"2655","IFTAP",-0.215359108573082,-4.80995358792491,NA,NA
"2656","RAMP2-AS1",0.254009337998762,-4.81002761665495,NA,NA
"2657","INO80D",-0.372834087043679,-4.81036232805092,NA,NA
"2658","AKAP3",-0.457926764066471,-4.8132660207926,NA,NA
"2659","ZNF548",-0.348334780998467,-4.81398723623593,NA,NA
"2660","PPP1R2",-0.213676180672406,-4.81445949056298,NA,NA
"2661","ZNF417",-0.385802016998085,-4.81827931613221,NA,NA
"2662","ANKS3",0.428913925272722,-4.81842209102014,NA,NA
"2663","LGALS3BP",0.316129378622261,-4.81873662938841,NA,NA
"2664","PRCP",0.24334129781909,-4.81917433619085,NA,NA
"2665","BMPR1A",0.300081650382701,-4.81950714248288,NA,NA
"2666","CAPN1",-0.23659223673565,-4.8195692749576,NA,NA
"2667","CIAO2B",0.201958881068154,-4.8201392038281,NA,NA
"2668","GPX7",0.379050588056605,-4.82020959085951,NA,NA
"2669","PSMC2",-0.254979364943533,-4.82157144228653,NA,NA
"2670","GPR21",-0.308727578419653,-4.82200676195265,NA,NA
"2671","RASSF5",-0.337549703912046,-4.82245052501874,NA,NA
"2672","MVB12B",-0.299701042227941,-4.82669507357976,NA,NA
"2673","DNTTIP1",-0.318611241191218,-4.83080034734101,NA,NA
"2674","CEP170",-0.327577395481056,-4.8321895721596,NA,NA
"2675","PDIA6",0.328361248929518,-4.83588019102459,NA,NA
"2676","PRR29",0.265064448546237,-4.84008270322141,NA,NA
"2677","TBC1D8",-0.306904496998761,-4.84145087179423,NA,NA
"2678","SLC25A30",-0.467751628444812,-4.84387388906609,NA,NA
"2679","NR1H2",0.530980987060917,-4.84802127309924,NA,NA
"2680","BOLA3",-0.220752107713698,-4.84873838325092,NA,NA
"2681","GFM2",-0.239838987114357,-4.84933897043139,NA,NA
"2682","RAB11B",-0.21358806839576,-4.85258320459766,NA,NA
"2683","SGCD",-0.264239953707507,-4.85298007670877,NA,NA
"2684","HSF2",-0.332810315455581,-4.85309803074345,NA,NA
"2685","ADGRB2",0.347478013802529,-4.85439729051525,NA,NA
"2686","PPM1J",-0.205847737579825,-4.85501732027001,NA,NA
"2687","ZNF658B",-0.341502828629787,-4.85589746090363,NA,NA
"2688","ENSG00000276855",-0.274546206314717,-4.86051937618541,NA,"lncRNA"
"2689","FGGY-DT",-0.321810773258907,-4.86292560139912,NA,NA
"2690","UBE2Q1",-0.334066734097861,-4.86342086580547,NA,NA
"2691","GPRC5C",0.519266967689143,-4.86451064045587,NA,NA
"2692","HNRNPU",-0.405045524449892,-4.86711814449572,NA,NA
"2693","TMEM79",0.465486502018973,-4.86773263708001,NA,NA
"2694","KIZ",-0.633908224302409,-4.86859128864361,NA,NA
"2695","ZNF570",-0.224186678079437,-4.86949360800149,NA,NA
"2696","KIN",-0.506173884745756,-4.86962409256118,NA,NA
"2697","EPHB6",0.341717781902353,-4.87097475580732,NA,NA
"2698","RASSF4",0.240811338359894,-4.87394350148925,NA,NA
"2699","ENSG00000249755",-1.24765778119435,-4.87497281095941,NA,"processed_pseudogene"
"2700","FLVCR1",-0.442795588505568,-4.87550469891325,NA,NA
"2701","HMOX2",-0.390088849287791,-4.8790344674358,NA,NA
"2702","OLFML2B",-0.220062310462974,-4.8801171287414,NA,NA
"2703","PRPF8",-0.207009067945131,-4.8813248965204,NA,NA
"2704","PAXX",0.438612051163196,-4.88420421334856,NA,NA
"2705","RBFOX3",-0.31437002160458,-4.88571246459565,NA,NA
"2706","B4GALT3",0.222176499965366,-4.88754768348828,NA,NA
"2707","NUCB2",0.285015990436455,-4.88755841987776,NA,NA
"2708","CEP15",-0.302041144729147,-4.88785121264977,NA,NA
"2709","ZNF331",0.269660885082168,-4.88968431425171,NA,NA
"2710","ADAMTS2",-0.265652922730022,-4.89264251260308,NA,NA
"2711","ZFYVE9",-0.322783597866412,-4.89324789402713,NA,NA
"2712","MINDY3",-0.23112340979515,-4.90377570295733,NA,NA
"2713","ESRRG",-0.500133607064929,-4.90378001241193,NA,NA
"2714","TMEM138",0.259603275767574,-4.90418399704083,NA,NA
"2715","CLIC1",0.217203084744259,-4.90465367141023,NA,NA
"2716","USP32",-0.431559432144174,-4.90874835294092,NA,NA
"2717","TOR2A",0.2455378347146,-4.90977507185391,NA,NA
"2718","NGLY1",-0.239473041331182,-4.9099491637531,NA,NA
"2719","ZMYND11",-0.411146635538521,-4.91114657557753,NA,NA
"2720","NSUN2",-0.222440573768544,-4.91129615871346,NA,NA
"2721","LRFN5",-0.290601936140387,-4.91148390192111,NA,NA
"2722","ENSG00000197550",-0.463490500712507,-4.91252420640964,NA,"unprocessed_pseudogene"
"2723","ARHGAP12",-0.302611883582581,-4.91465357690037,NA,NA
"2724","LAMTOR4",0.26711270338459,-4.91784945568594,NA,NA
"2725","AUP1",0.256331877492992,-4.91803354328214,NA,NA
"2726","NDST3",-0.220018844517606,-4.91813313506404,NA,NA
"2727","ENSG00000280351",0.221321673907003,-4.92014869200838,NA,"TEC"
"2728","CNRIP1",-0.380721957321044,-4.92080239969758,NA,NA
"2729","CNOT3",-0.293486622202748,-4.92394947730024,NA,NA
"2730","RALA",-0.234900470934288,-4.92600658851858,NA,NA
"2731","TMEM9",0.540306784217778,-4.93010761228187,NA,NA
"2732","CPTP",0.269842988674774,-4.93038447921865,NA,NA
"2733","NAB1",0.283071819011122,-4.93200126550704,NA,NA
"2734","TSPAN14",0.247668792616496,-4.93346464335511,NA,NA
"2735","RP9P",-0.253120117704989,-4.93449456163649,NA,NA
"2736","SCLT1",0.331283275906762,-4.93451684588872,NA,NA
"2737","TMEM42",0.403588228811147,-4.93674382509941,NA,NA
"2738","EXTL2",0.643880432931135,-4.93692248933875,NA,NA
"2739","ZNF286B",-0.612368733023907,-4.94013586116773,NA,NA
"2740","TMED4",0.462974383215701,-4.94170217925557,NA,NA
"2741","ZFP69",-0.346388980913811,-4.94215386604225,NA,NA
"2742","TPD52",-0.405866325965486,-4.94407592778953,NA,NA
"2743","NR4A3",-0.596475703281484,-4.94416219821408,NA,NA
"2744","SLC9A7",-0.21328823052425,-4.94492877755953,NA,NA
"2745","KCTD16",-0.47961493760439,-4.94521243527375,NA,NA
"2746","ULK3",0.32467608192008,-4.94576007012733,NA,NA
"2747","EDN1",-0.583651539039793,-4.94612577967644,NA,NA
"2748","ZFTA",0.358132358811434,-4.95094215302537,NA,NA
"2749","ZNF823",-0.252765724419381,-4.95154139446636,NA,NA
"2750","CADM4",0.342191673634035,-4.95412868078607,NA,NA
"2751","MTHFR",0.290611640429925,-4.95446516295562,NA,NA
"2752","TM9SF1",0.246726908093058,-4.95688939775281,NA,NA
"2753","ATP8A2",-0.258285534868437,-4.95749752741099,NA,NA
"2754","CTSD",0.258763694120842,-4.95763208429236,NA,NA
"2755","NAE1",-0.34630938223295,-4.96175167585859,NA,NA
"2756","TMEM141",0.37693752385274,-4.96265206457439,NA,NA
"2757","ZNF264",-0.354721191945998,-4.96395470298576,NA,NA
"2758","MITF",-0.649323309578832,-4.96503888745278,NA,NA
"2759","MPST",0.328299120043056,-4.96768299940369,NA,NA
"2760","U2SURP",-0.441553454921834,-4.97400185838239,NA,NA
"2761","ENSG00000286861",-0.244314607601002,-4.97479664199721,NA,"lncRNA"
"2762","SPRYD3",-0.286714998480197,-4.97498243278931,NA,NA
"2763","SGCZ",-0.478947975832137,-4.97593362381322,NA,NA
"2764","CERS2",0.244227511568418,-4.9762028490449,NA,NA
"2765","PARP8",-0.487945141517789,-4.97666108466737,NA,NA
"2766","PDIA3P1",-0.575738117969392,-4.97961929890034,NA,NA
"2767","MAP2K1",0.250104590504883,-4.97963997495085,NA,NA
"2768","TRAM2",0.404530686701258,-4.98014008954577,NA,NA
"2769","ACSL1",-0.261860029421943,-4.98032549953375,NA,NA
"2770","NRN1",-0.256552265279993,-4.98299770960478,NA,NA
"2771","TINCR",-0.339667069897622,-4.98385759878351,NA,NA
"2772","KCND3",-0.248401526411393,-4.98769851497349,NA,NA
"2773","PLCL2",-0.310137511877845,-4.98784842703407,NA,NA
"2774","MLEC",0.293114425250569,-4.98814518740556,NA,NA
"2775","NOPCHAP1",-0.210249576801269,-4.98837841654738,NA,NA
"2776","RXRA",0.316474099415601,-4.98935244184889,NA,NA
"2777","JAM3",0.262718437136464,-4.99245524809385,NA,NA
"2778","ORC4",-0.200650075269202,-4.99542836942645,NA,NA
"2779","KIF17",-0.320651129623144,-4.99751315591897,NA,NA
"2780","TMEM258",0.56197806548398,-4.99797788077245,NA,NA
"2781","KLHL42",-0.232488962460941,-4.99797899099628,NA,NA
"2782","GMPPB",0.393159378137419,-4.99826033469895,NA,NA
"2783","SNX17",0.445665440669959,-5.00799095952691,NA,NA
"2784","ANKRD46",-0.232308345106163,-5.00803680704049,NA,NA
"2785","CYP1B1",-0.307956414065808,-5.01169068403627,NA,NA
"2786","ENSG00000275645",-0.464824249466227,-5.01302909097743,NA,"lncRNA"
"2787","KLHDC10",-0.293830820434834,-5.01837196325618,NA,NA
"2788","OMA1",-0.341214222117521,-5.01941959475692,NA,NA
"2789","KIAA0930",-0.311196388706338,-5.02179546176891,NA,NA
"2790","HLCS-AS1",-0.306966570891302,-5.02201283212882,NA,NA
"2791","MAP7D2",-0.538615758822642,-5.02220314746694,NA,NA
"2792","KANSL3",0.303058311626199,-5.02298730653424,NA,NA
"2793","LINC02681",0.811364420927112,-5.02370248842898,NA,NA
"2794","TNK2-AS1",-0.325451528761091,-5.02509975632978,NA,NA
"2795","SUB1",-0.28617968559126,-5.02526768953071,NA,NA
"2796","CHFR",-0.305937379381337,-5.02579685334722,NA,NA
"2797","SLC8A3",-0.252473105018669,-5.02651513257711,NA,NA
"2798","IDH3A",-0.327804765683068,-5.02658382181585,NA,NA
"2799","S100A10",-0.483559064049942,-5.02726829712682,NA,NA
"2800","RUNDC3A",-0.22400923719352,-5.02732077931214,NA,NA
"2801","MALT1",-0.208536340199648,-5.03136758797208,NA,NA
"2802","WHRN",0.433341773115679,-5.03148467142775,NA,NA
"2803","COPB2-DT",0.251886107814854,-5.03281619975609,NA,NA
"2804","HSD17B1-AS1",0.235015557936804,-5.03536983972229,NA,NA
"2805","FAF1",-0.250279980402824,-5.03555701574556,NA,NA
"2806","KCNA3",0.314635762365293,-5.03587321244179,NA,NA
"2807","SIRT6",0.270603791550216,-5.03626327332307,NA,NA
"2808","KMT5C",0.21322141759769,-5.03862505581493,NA,NA
"2809","LINC02731",-0.37208395645215,-5.03878308985495,NA,NA
"2810","ZNF584",0.418687506592935,-5.04745645186674,NA,NA
"2811","KCNJ6",-0.234346004030881,-5.04857903926302,NA,NA
"2812","SNX30",-0.392093630920588,-5.05401208755601,NA,NA
"2813","ZNF134",-0.213926496328917,-5.05406051850178,NA,NA
"2814","NCAPD2",0.557625646185947,-5.05468939275865,NA,NA
"2815","PHF14",-0.218770845840048,-5.05512293510615,NA,NA
"2816","ENSG00000267927",-1.26496026350275,-5.05729773422892,NA,"lncRNA"
"2817","PON2",0.322893455658914,-5.05743982719183,NA,NA
"2818","KCTD13",-0.276953449990218,-5.05894797190568,NA,NA
"2819","LGI2",-0.320640615683293,-5.05996631432541,NA,NA
"2820","USP53",-0.458987529697923,-5.06210177409624,NA,NA
"2821","BCAS4",0.27624475065487,-5.0624747985363,NA,NA
"2822","ANKRD10",0.207322359258422,-5.06272668287819,NA,NA
"2823","C1QTNF6",0.977925078780081,-5.06424979828909,NA,NA
"2824","RELA-DT",0.265167411778027,-5.06575715386058,NA,NA
"2825","DSC2",0.437628330392247,-5.06577042292458,NA,NA
"2826","SNX13",-0.233281375718372,-5.06852152649254,NA,NA
"2827","PSMD2",0.22735133872676,-5.06920159089009,NA,NA
"2828","EDEM1",0.343656531298818,-5.07009718138066,NA,NA
"2829","GSE1",-0.389992757452089,-5.07031993291012,NA,NA
"2830","F12",0.25591435264945,-5.07175066952367,NA,NA
"2831","RP2",0.281471031201698,-5.07316792224671,NA,NA
"2832","GNS",0.31686118769685,-5.07365725333465,NA,NA
"2833","PPP3CB",-0.254136487261482,-5.07382311114242,NA,NA
"2834","DERPC",-0.284867231707627,-5.07390667350361,NA,NA
"2835","RUFY1",-0.487746310760028,-5.0753863915804,NA,NA
"2836","F7",0.352301056901993,-5.07660783768735,NA,NA
"2837","AGPAT4",0.541209769220035,-5.07739571025266,NA,NA
"2838","ENSG00000266490",0.235031784339603,-5.07796994539569,NA,"lncRNA"
"2839","FRG1CP",-0.589801235785404,-5.0835697481527,NA,NA
"2840","RSU1",-0.371301304087511,-5.09276569714607,NA,NA
"2841","DGKI",-0.560629203013835,-5.09308889311867,NA,NA
"2842","RFX7",-0.381578122227643,-5.10161140562641,NA,NA
"2843","RC3H1",-0.219141914154468,-5.10201298719496,NA,NA
"2844","GALK2",-0.434880960422101,-5.1040934366039,NA,NA
"2845","PDCD10",-0.422628995120843,-5.10568720887962,NA,NA
"2846","ZNF626",-0.313225402891188,-5.10775343143633,NA,NA
"2847","KIFAP3",-0.339486898876577,-5.10837958116388,NA,NA
"2848","GMCL1",-0.305685084219877,-5.10850178969721,NA,NA
"2849","SURF1",0.213822384972895,-5.10909311227332,NA,NA
"2850","KCTD12",-0.333296823727823,-5.10966384161088,NA,NA
"2851","KIF3A",-0.352190377070766,-5.11075142268361,NA,NA
"2852","C1orf216",-0.263128159381111,-5.11448661202871,NA,NA
"2853","ZBTB7C",-0.325114582089199,-5.11501522237178,NA,NA
"2854","ZNF32",-0.280228447378589,-5.11766125945709,NA,NA
"2855","ENSG00000235609",0.220379044548118,-5.11891364103981,NA,"lncRNA"
"2856","DNM1P35",-0.22488552274915,-5.11921220037956,NA,NA
"2857","NPDC1",0.355650883086403,-5.12064259130507,NA,NA
"2858","WWC3",-0.224480127130665,-5.12232080230538,NA,NA
"2859","ODC1",0.315974218914716,-5.12290132492126,NA,NA
"2860","ROBO2",-0.229173656686273,-5.12839722149109,NA,NA
"2861","CERS4",0.278066658990314,-5.12861548084603,NA,NA
"2862","SLC25A26",0.390572450263683,-5.13041809121368,NA,NA
"2863","IQSEC3",-0.437813611718461,-5.13345242113086,NA,NA
"2864","STT3B",0.237768517222176,-5.13371262914831,NA,NA
"2865","PTOV1",0.311674325277904,-5.1343031501452,NA,NA
"2866","PTPRM",-0.30892888427691,-5.13503566181406,NA,NA
"2867","SRD5A3",-0.543136690533956,-5.13521261413738,NA,NA
"2868","ARHGAP8",-0.38507988366915,-5.13958542799553,NA,NA
"2869","CACNA1B",-0.337665715628115,-5.14080278220551,NA,NA
"2870","KIF13A",-0.241320949215848,-5.14376432115809,NA,NA
"2871","DPY19L4",0.465234557869046,-5.14617641401738,NA,NA
"2872","MRPL12",0.248285407367915,-5.1464958032642,NA,NA
"2873","HSDL1",-0.291696411358294,-5.14826603986489,NA,NA
"2874","ENSG00000273113",-0.636349878194606,-5.14847360790226,NA,"lncRNA"
"2875","F8A1",-0.38032459584008,-5.14857177290467,NA,NA
"2876","ZNF449",-0.365153587299359,-5.15132771257136,NA,NA
"2877","HAGHL",0.686794792432469,-5.15277170944055,NA,NA
"2878","NRG3",-0.291550027757737,-5.15385703195919,NA,NA
"2879","FBLN7",0.70770171902648,-5.15386927760296,NA,NA
"2880","EBF4",0.307616399779173,-5.15512890607258,NA,NA
"2881","PRORSD1P",-0.731685243905515,-5.15797017749067,NA,NA
"2882","STS",-0.234210134201813,-5.16130231322149,NA,NA
"2883","RPAP2",-0.361715658316946,-5.1620083788051,NA,NA
"2884","C17orf80",-0.306273481071514,-5.16349688959954,NA,NA
"2885","ZNF230",-0.295669768470794,-5.16647455196001,NA,NA
"2886","BCOR",-0.221946281125954,-5.16832631336391,NA,NA
"2887","NECAP1",-0.513087189111373,-5.16889279491429,NA,NA
"2888","ZNF200",0.306686899935721,-5.16960399510212,NA,NA
"2889","N4BP1",-0.272111570459784,-5.16969717573863,NA,NA
"2890","SMARCC2",-0.268830169104868,-5.17110241625929,NA,NA
"2891","HMBS",0.242138782228608,-5.1713199104233,NA,NA
"2892","FNTB",-0.284338851756583,-5.1754883109132,NA,NA
"2893","RLF",-0.30400840998572,-5.17766837486734,NA,NA
"2894","SFT2D2",0.217239782088634,-5.1790535375529,NA,NA
"2895","PTTG1IP",0.339775634378818,-5.17915400799444,NA,NA
"2896","DENND4B",0.22008487299002,-5.17960107225968,NA,NA
"2897","ZNF680",-0.300513371112525,-5.18007479492924,NA,NA
"2898","TUSC1",-0.296670551701762,-5.18115080036227,NA,NA
"2899","SUN2",0.21708804907581,-5.18476920069619,NA,NA
"2900","RSPH4A",0.261230515261567,-5.18533408123891,NA,NA
"2901","LINC01896",0.364471436430845,-5.18642456258171,NA,NA
